"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2872396550743970135",="2872396550739970135","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易关闭","8809754820887",="2022090622001191501434710125","0.00","0.00","退款成功","0.00","2022-09-06 22:11:37","2022-09-07 06:49:25"
="2872396550744970135",="2872396550739970135","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易关闭","null",="2022090622001191501434710125","0.00","0.00","退款成功","0.00","2022-09-06 22:11:37","2022-09-07 06:49:25"
="1664084030548425897",="1664084030547425897","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","2","8809754820689","null","null","null","交易成功","8809754820689",="2022090622001181091454853930","373.51","373.51","没有申请退款","无退款申请","2022-09-06 22:05:27","2022-09-06 22:05:30"
="1664084030549425897",="1664084030547425897","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001181091454853930","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:05:27","2022-09-06 22:05:30"
="1664084030550425897",="1664084030547425897","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022090622001181091454853930","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:05:27","2022-09-06 22:05:30"
="1664084030551425897",="1664084030547425897","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022090622001181091454853930","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:05:27","2022-09-06 22:05:30"
="2872644087700208350",="2872644087699208350","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022090622001147501432041489","188.15","188.15","没有申请退款","无退款申请","2022-09-06 22:03:25","2022-09-06 22:03:29"
="2872644087701208350",="2872644087699208350","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001147501432041489","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:03:25","2022-09-06 22:03:29"
="2872361018974932816",="2872361018973932816","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022090622001157201404806926","163.57","163.57","没有申请退款","无退款申请","2022-09-06 22:00:22","2022-09-06 22:00:27"
="2872361018975932816",="2872361018973932816","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001157201404806926","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:00:22","2022-09-06 22:00:27"
="1664067542043411473",="1664067542042411473","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090622001104011440132485","209.10","209.10","没有申请退款","无退款申请","2022-09-06 21:54:34","2022-09-06 21:54:40"
="1664067542044411473",="1664067542042411473","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001104011440132485","0.00","0.00","没有申请退款","无退款申请","2022-09-06 21:54:34","2022-09-06 21:54:40"
="2872327106435428406",="2872327106434428406","【99价】SERUMKIND韩国补水滋润呵护干皮适用桦树茸深层营养精华液30ml","319.00","1","8809754820047","null","null","null","交易成功","8809754820047",="2022090622001124011438763262","241.32","241.32","没有申请退款","无退款申请","2022-09-06 21:53:33","2022-09-06 21:53:39"
="2872327106436428406",="2872327106434428406","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001124011438763262","0.00","0.00","没有申请退款","无退款申请","2022-09-06 21:53:33","2022-09-06 21:53:39"
="2869812648809392039",="2869812648808392039","SERUMKIND西洋蓍草全方位弹力修护加强深层滋养身体精华乳300ml","239.00","1","8809754820924","null","null","null","交易成功","8809754820924",="2022090622001147221447167662","181.19","181.19","没有申请退款","无退款申请","2022-09-06 21:43:55","2022-09-06 21:44:09"
="2869812648810392039",="2869812648808392039","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022090622001147221447167662","95.53","95.53","没有申请退款","无退款申请","2022-09-06 21:43:55","2022-09-06 21:44:09"
="2869812648811392039",="2869812648808392039","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001147221447167662","0.00","0.00","没有申请退款","无退款申请","2022-09-06 21:43:55","2022-09-06 21:44:09"
="2869812648812392039",="2869812648808392039","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022090622001147221447167662","0.00","0.00","没有申请退款","无退款申请","2022-09-06 21:43:55","2022-09-06 21:44:09"
="2869812648813392039",="2869812648808392039","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022090622001147221447167662","0.00","0.00","没有申请退款","无退款申请","2022-09-06 21:43:55","2022-09-06 21:44:09"
="2871852445018963607",="2871852445017963607","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090622001123441417591146","180.38","180.38","没有申请退款","无退款申请","2022-09-06 21:39:12","2022-09-06 21:39:22"
="2871852445019963607",="2871852445017963607","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001123441417591146","0.00","0.00","没有申请退款","无退款申请","2022-09-06 21:39:12","2022-09-06 21:39:22"
="2871773885367493282",="2871773885366493282","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090622001145991409180654","179.27","179.27","没有申请退款","无退款申请","2022-09-06 21:36:54","2022-09-06 21:37:00"
="2871773885368493282",="2871773885366493282","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001145991409180654","0.00","0.00","没有申请退款","无退款申请","2022-09-06 21:36:54","2022-09-06 21:37:00"
="2871779717294667556",="2871779717293667556","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易关闭","8809754820689",="2022090622001114651410170892","180.47","180.47","退款成功","180.47","2022-09-06 21:29:27","2022-09-06 21:29:33"
="2871779717295667556",="2871779717293667556","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022090622001114651410170892","0.00","0.00","退款成功","0.00","2022-09-06 21:29:27","2022-09-06 21:29:33"
="1664143861806017693",="1664143861805017693","SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","279.00","1","8809603904423","null","null","null","交易成功","8809603904423",="2022090622001195191446112712","191.55","191.55","没有申请退款","无退款申请","2022-09-06 21:26:04","2022-09-06 21:26:09"
="1664143861807017693",="1664143861805017693","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001195191446112712","0.00","0.00","没有申请退款","无退款申请","2022-09-06 21:26:04","2022-09-06 21:26:09"
="2871711181801711023",="2871711181800711023","SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","279.00","1","8809603904423","null","null","null","交易关闭","8809603904423",="2022090622001124331426784994","195.76","195.76","退款成功","195.76","2022-09-06 21:24:54","2022-09-06 21:25:01"
="2871711181802711023",="2871711181800711023","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022090622001124331426784994","0.00","0.00","退款成功","0.00","2022-09-06 21:24:54","2022-09-06 21:25:01"
="1663329828860885997",="1663329828859885997","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","2","8809754820689","null","null","null","交易关闭","8809754820689",="2022090622001108541413459535","393.20","393.20","退款成功","350.15","2022-09-06 21:23:04","2022-09-06 21:23:09"
="1663329828861885997",="1663329828859885997","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022090622001108541413459535","0.00","0.00","退款成功","0.00","2022-09-06 21:23:04","2022-09-06 21:23:09"
="1663329828862885997",="1663329828859885997","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易关闭","8809754820887",="2022090622001108541413459535","0.00","0.00","退款成功","0.00","2022-09-06 21:23:04","2022-09-06 21:23:09"
="1663329828863885997",="1663329828859885997","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易关闭","null",="2022090622001108541413459535","0.00","0.00","退款成功","0.00","2022-09-06 21:23:04","2022-09-06 21:23:09"
="2872324075160983388",="2872324075159983388","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090622001185481410387496","191.00","191.00","没有申请退款","无退款申请","2022-09-06 21:22:15","2022-09-06 21:22:22"
="2872324075161983388",="2872324075159983388","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001185481410387496","0.00","0.00","没有申请退款","无退款申请","2022-09-06 21:22:15","2022-09-06 21:22:22"
="2872412959717029984",="2872412959716029984","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易关闭","null",="2022090622001139411404601779","162.20","162.20","退款成功","162.20","2022-09-06 21:19:53","2022-09-06 21:19:56"
="2872412959718029984",="2872412959716029984","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022090622001139411404601779","0.00","0.00","退款成功","0.00","2022-09-06 21:19:53","2022-09-06 21:19:56"
="2871597197249513139",="2871597197248513139","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","交易关闭","null",="2022090622001140411409923991","92.10","92.10","退款成功","92.10","2022-09-06 21:17:09","2022-09-06 21:17:38"
="2871597197250513139",="2871597197248513139","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022090622001140411409923991","0.00","0.00","退款成功","0.00","2022-09-06 21:17:09","2022-09-06 21:17:38"
="2871604037297305461",="2871604037296305461","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","交易成功","null",="2022090622001154081456795342","77.89","77.89","没有申请退款","无退款申请","2022-09-06 21:15:03","2022-09-06 21:15:28"
="2871604037298305461",="2871604037296305461","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001154081456795342","0.00","0.00","没有申请退款","无退款申请","2022-09-06 21:15:03","2022-09-06 21:15:28"
="2872046550748986781",="2872046550747986781","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022090622001147861408196134","188.15","188.15","没有申请退款","无退款申请","2022-09-06 21:14:08","2022-09-06 21:14:14"
="2872046550749986781",="2872046550747986781","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001147861408196134","0.00","0.00","没有申请退款","无退款申请","2022-09-06 21:14:08","2022-09-06 21:14:14"
="2871972578391601521",="2871972578390601521","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090622001197341433103018","179.63","179.63","没有申请退款","无退款申请","2022-09-06 21:07:53","2022-09-06 21:08:56"
="2871972578392601521",="2871972578390601521","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001197341433103018","0.00","0.00","没有申请退款","无退款申请","2022-09-06 21:07:53","2022-09-06 21:08:56"
